,title_clean,img_count,has_form,has_login_form,has_js,js_include_b64,nb_tokens,text_clean,classification,nb_title_entities,nb_text_entities,bank_of_america,wells_fargo,citibank,apple,microsoft,amazon,google,facebook,dhl,youtube,whatsapp,linkedin,twitter
2567,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,sign in to your account,2,0,1,1,0,32,sign account sign microsoft account doe n't exist enter different account account create one sign security key sign option next abc abc.com password account create one sign security key sign option login,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,hubspot login,2,1,1,1,0,50,hubspot login page requires  work.hubspot apps use  provide rich dynamic experience please enable  browser setting continue using hubspot.still loading either slow connection 're using unsupported browser.which browser doe hubspot support n't account sign email address password show password forgot passwordremember log 2019 hubspot inc. right reserved.privacy policy,malicious,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,quick pay,1,0,0,1,0,15,quick pay question error loading please try try term use privacy policy legal notice term,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,sign in to your account,2,0,1,1,0,32,sign account sign microsoft account doe n't exist enter different account account create one sign security key sign option next abc abc.com password account create one sign security key sign option login,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,login to your account,5,0,0,1,0,8,login account daphne.kellogg basf.com term use privacy cooky,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,,6,1,1,0,0,7,chenlin sml.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,melco-resorts.com webmail : : welcome to easymail webmail,0,1,1,1,0,28,melco-resorts.com webmail welcome easymail webmail com webmail login melco-resorts.com username password warning webmail service requires  order use please enable  browser 's setting melco-resorts.com webmail get support,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,sign in to your account,2,1,1,1,0,19,sign account tim.klewicki westrock-mps.com enter password keep signed forgotten password sign another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,dhl | tracking,8,1,1,1,0,32,dhl tracking trade file login continue tracking package sign correct email password review package information denotes required field e-mail sunrh sf-express.com password copyright notice 1999-2015 dhl worldwide delivery right reserved dhl partner,malicious,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2019 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,amazon sign in,0,1,0,1,0,33,amazon sign amazon please enable cooky continue sign email phone mobile account continue need help forgot password issue sign new amazon create amazon account condition use privacy notice help 1996-2019 amazon.com inc. affiliate,malicious,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,bpi online,3,1,1,1,0,62,"bpi online home contact u login account username password login register forgot username password inquire prepaid card balance reset password back login make every day amazing service agreement privacy policy learn security visit website hosted outside bpi website may offer different privacy policy level security open site cancel copyright 2019 bank philippine island right reserved member pdic maximum deposit insurance depositor p500,000",malicious,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,mail |,1,1,1,1,0,7,mail etienne.defraigne eulerhermes.com powered symantec mail security,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,netflix,0,1,1,1,0,27,netflix sign email phone number password sign remember need help login facebook new netflix sign question contact u gift card term term use privacy statement franais english,malicious,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,samsung,1,1,1,1,0,8,samsung session expired joshua7.kim samsung.com password keep logged,malicious,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,sign in to your account,2,1,1,1,0,23,sign account nobody mycraftmail.com enter password 're accessing sensitive info need verify password keep signed forgot password privacy cooky term use 2020 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,amazon,1,1,1,1,0,11,amazon cookie e e amazon amazon amazon 1996-2020 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,sign in to your account,1,1,1,1,0,22,sign account sign enter password could n't find account username try another get new microsoft account account create one access account next,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,sign in,1,1,1,1,0,8,sign forgot password sign dont square account sign,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,sign in to your account,7,1,1,1,0,21,sign account joan.culas weatherford.com enter password forgot password pick account joan.culas weatherford.com use another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,amazon,1,1,1,1,0,11,amazon cookie e e amazon amazon amazon 1996-2020 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,samsung,1,1,1,1,0,8,samsung session expired joshua7.kim samsung.com password keep logged,malicious,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,( unsubscribe ),1,0,0,1,0,23,unsubscribe sure wish unsubscribe yes please send e-mail future subscribe receive e-mail email spam email fraudulent wish report yes unsubscribe success unsubscribe failed,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,sign in,2,1,0,0,0,7,sign 2019 microsoft term use privacy cooky,malicious,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,sign in to your account,5,1,1,0,0,14,sign account scott.gates fisglobal.com enter password forgot password 2018 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,sign in to your account,4,1,1,1,0,43,sign account enter password could n't find account username try another get new microsoft account keep signed forgot password sign could n't find account username try another get new microsoft account account create one cant access account 2019 microsoft term use privacy cooky,malicious,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,dhl | tracking,9,1,1,1,0,31,dhl tracking login continue tracking package sign correct email password review package information denotes required field email address bethnal travisperkins.co.uk password copyright notice 1999-2020 dhl worldwide delivery right reserved dhl partner,malicious,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,sign in to your account,3,1,1,1,0,17,sign account microsoft glenn.gilham wellsfargo.com enter password access secured document keep signed forgotten password sign another account,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,log in to your account,0,1,1,1,0,25,log accountplease check entry try again.changeemail addressenter email address.that email format isnt rightnexthaving trouble logging enter passwordshowhideenter passwordlog inhaving trouble logging orsign upcontact usprivacylegalworldwideprocessing ...,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,amazon sign in,2,1,1,1,1,47,amazon sign please enable cooky continue sign-in email phone mobile account enter email mobile phone number password forgot password enter password sign-in continuing agree amazon 's condition use privacy notice keep signed detail new amazon create amazon account condition use privacy notice help 1996-2020 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,roundcube webmail : : welcome to roundcube webmail,1,1,1,0,0,13,roundcube webmail welcome roundcube webmail roundcube webmail login e-mail address password roundcube webmail,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,amazon,1,1,1,1,0,11,amazon cookie e e amazon amazon amazon 1996-2020 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,amazon,0,1,1,1,0,10,amazon .co.jp e amazon 1996 2020 mazon com inc. affiliate,malicious,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,login,5,0,1,1,0,33,login .... pick account use another account ntr sswrd bus yu r ssing snsitiv inf yu nd vrify yur sswrd frgt sswrd sign nthr unt sign ... privacy cooky trm f u 2019,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,,6,1,1,0,0,7,wang.vera ognibene.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,sign in to your account,7,1,1,1,0,30,sign account nobody mycraftmail.com enter passwordbecause 're accessing sensitive info need verify password access voicemail forgot password pick account nobody mycraftmail.com use another account 2019 microsoft term use privacy cooky,malicious,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,authentication,3,1,1,1,0,27,authentication adobe pdf cloud sign adobe cloud using yourmycraftmail email credential email address password remember email sign adobe pdf document download pdf 3.2 mb copyright adobe cloud,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2616,sign in to your microsoft account,2,1,1,1,0,23,sign microsoft account account password incorrect try enter password keep signed forgot password sign different microsoft account 2017 microsoft term use privacy cooky,malicious,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,outlook,3,0,1,1,1,19,outlook account doe n't exist enter different account user name password 're accessing sensitive info need verify password sign,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,mail |,1,1,1,1,0,7,mail nobody mycraftmail.com powered symantec mail security,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,zeusinc,1,1,1,1,0,8,zeusinc session expired jholliday zeusinc.com password keep logged,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,amazon sign in,0,1,1,1,1,37,amazon sign amazon please enable cooky continue sign email enter email mobile phone number password forgot password enter password sign keep signed detail new amazon create amazon account condition use privacy notice help 1996-2017 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,one drive cloud document sharing,0,0,0,0,0,34,one drive cloud document sharing access attached document select email provider login office 365 login outlook login aol login yahoo login mail get file anywhere device share anyone one drive shared document one cloud,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,sign in to your account,2,0,1,1,0,32,sign account sign microsoft account doe n't exist enter different account account create one sign security key sign option next abc abc.com password account create one sign security key sign option login,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,amazon sign in,1,1,1,1,0,26,amazon sign sign email phone mobile account password forgot password sign new amazon crate amazon account condition use privacy notice help 1996 2019 amazon.com inc. affiliate,malicious,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,sign in | linkedin,0,1,1,1,0,43,sign linkedin skip main content linkedin home linkedin join today sign main content start make sure cooky  enabled browser signing sign linkedin linkedin member join forgot password linkedin corporation 2015 user agreement privacy policy community guideline cookie policy copyright policy guest control,malicious,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2625,sign in to verify your microsoft account,2,1,1,1,0,25,sign verify microsoft account sign verify account use microsoft account.what 's keep signed account create one forgot password sign single-use code sign different microsoft account,malicious,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,"well fargo - personal & business banking - student , auto & home loan - investing & insurance",10,1,0,1,0,20,well fargo personal business banking student auto home loan investing insurance account summary transfer bill pay brokerage trade message alert,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,one drive cloud document sharing,0,0,0,1,0,48,one drive cloud document sharing block element contain entire large region content example paragraph list table cell browser place margin whitespace block element separation inline element affect small amount content example bold text code fragment image browser allows many inline element appear line must nested inside block element,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,"insurance , banking , investment & retirement | usaa",2,1,1,1,0,40,warning simplexml load file   www.geoplugin.net/xml.gp ip=209.95.163.244 function.simplexml-load-file failed open stream  request failed /1.1 403 forbidden /home/wsiteslo/public html/administrator/usaa/donketyru/snnimoou/vets/phish.php line 9 warning simplexml load file function.simplexml-load-file i/o warning failed load external entity ``   www.geoplugin.net/xml.gp ip=209.95.163.244 '' /home/wsiteslo/public html/administrator/usaa/donketyru/snnimoou/vets/phish.php line 9 insurance banking investment retirement usaa,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,,6,1,1,0,0,7,hrrecruitment ysw.yokogawa.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,amazon,1,1,1,1,0,11,amazon cookie e e amazon amazon amazon 1996-2020 amazon.com inc. affiliate,malicious,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,connect your account,6,0,0,1,0,7,connect account emailprotected term use privacy cooky,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,events.blackrock.com webmail : : welcome to easymail webmail,1,1,1,1,0,27,events.blackrock.com webmail welcome easymail webmail blackrock webmail login username password warning webmail service requires  order use please enable  browser 's setting events.blackrock.com webmail get support,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,onedrive,3,1,1,1,0,39,onedrive po367459.xls file po367459.xls ready download file size 465kb file format excel file name po367459.xls onedrive online cloud right reserved 2017 best online cloud storing sharing large file file preview po367459.xls download file password n't match please try continue,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,dhl | tracking system,10,1,1,0,0,27,dhl tracking system online tracking system welcome dhl||your email ha configured receive document please sign receive parcel catalogue track package login e- mail view package tracking information,malicious,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,login into your sharepoint account,1,0,1,1,0,39,login sharepoint account verify 's device n't recognized security google want make sure 's really confirm phone number provided security setting phone number next please sign using email password gain access remember login n't access account sign single-use code,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,mycraftmail client,3,1,1,1,0,8,mycraftmail client email password use default mailbox setting,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
